Results_P0;Iteration 1;Iteration 2;Iteration 3;Iteration 4;Iteration 5;Iteration 6;Iteration 7;Iteration 8;Iteration 9;Iteration 10;Iteration 11;Iteration 12;Iteration 13;Iteration 14;Iteration 15;Iteration 16;Iteration 17;Iteration 18;Iteration 19;Iteration 20;Iteration 21;Iteration 22;Iteration 23;Iteration 24;Iteration 25;Iteration 26;Iteration 27;Iteration 28;Iteration 29;Iteration 30;Iteration 31;Iteration 32;Iteration 33;Iteration 34;Iteration 35;Iteration 36;Iteration 37;Iteration 38;Iteration 39;Iteration 40;Iteration 41;Iteration 42;Iteration 43;Iteration 44;Iteration 45;Iteration 46;Iteration 47;Iteration 48;Iteration 49;
m_density_ratio_maximum;0.0160000000000123;0.00170124869728498;0.00204753556227649;0.00246464898229085;0.00296699303969296;0.00357184605321602;0.00429990753718348;0.00517593569890155;0.00622948244180328;0.00749572737143143;0.0090164010818345;0.0108407663681081;0.0130265854869945;0.0156409265893111;0.0187605241309118;0.0224711528439701;0.0268650034204973;0.0320341788827704;0.0380568426206173;0.0449697158584332;0.0527158336840399;0.0610493482313262;0.0693720874578793;0.0764829000430237;0.0802862351795616;0.0670829131533573;0.0597808473490852;0.0654293866188612;0.0698233985169538;0.0724886365903765;0.0728380430958174;0.0702035766339136;0.0641244580818233;0.0547358261067183;0.0568567736303723;0.06387075263142;0.0694149111684302;0.0726551742001545;0.072829643927776;0.0693970119163948;0.0622148000416855;0.0517264119336657;0.0592227788170703;0.0665696529262891;0.0717611469166364;0.0741457462067702;0.0730964375784472;0.0682069575016942;0.0596677042759776;
new_dt;1.000000000000000e-04;1.100000000000000e-04;1.210000000000000e-04;1.331000000000000e-04;1.464100000000001e-04;1.610510000000001e-04;1.771561000000001e-04;1.948717100000001e-04;2.143588810000001e-04;2.357947691000002e-04;2.593742460100002e-04;2.853116706110002e-04;3.138428376721002e-04;3.452271214393103e-04;3.797498335832414e-04;4.177248169415655e-04;4.594972986357221e-04;5.054470284992944e-04;5.559917313492239e-04;6.115909044841464e-04;6.727499949325611e-04;7.400249944258172e-04;8.140274938683990e-04;8.954302432552390e-04;8.342344802558105e-04;7.832988697246865e-04;7.455699714960305e-04;7.189393815728784e-04;7.011461654789450e-04;6.900170474392408e-04;6.835626230429761e-04;6.800416216153530e-04;6.780401694886634e-04;6.765567003929260e-04;6.750478953733179e-04;6.733949061097245e-04;6.717890229153485e-04;6.705765765568119e-04;6.701124635250109e-04;6.706540214144399e-04;6.723370623794280e-04;6.751721250357102e-04;6.790835285303133e-04;6.783102389627785e-04;6.765647969871316e-04;6.753134577141526e-04;6.751179527299745e-04;6.762828720782492e-04;6.789494792300497e-04
